Les données suivantes sont issues de l'analyse de la production : prod_CE2_267

Cette production contient : 

	89 forme(s)/token(s)

	78 mot(s)

	35 hapax

	297 caractère(s)

	Une moyenne de 4 caractère(s) par mot

	4 phrase(s)

	Une moyenne de 20 mot(s) par phrase

	51 type(s) de mots dont la distribution fréquentielle est la suivante :

		Chaque : 1
		lundi : 1
		Léon : 1
		doit : 2
		écrire : 2
		une : 1
		rédaction : 1
		Il : 1
		ce : 1
		qu' : 2
		il : 6
		a : 7
		fait : 2
		le : 3
		dimanche : 3
		mais : 1
		ne : 1
		rien : 1
		La : 2
		première : 1
		fois : 2
		écrit : 2
		ça : 1
		la : 1
		maitresse : 1
		lui : 1
		que : 1
		c' : 1
		était : 1
		non : 1
		suffisant : 1
		deuxième : 1
		elle : 1
		mis : 1
		Mais : 1
		un : 2
		sa : 2
		maman : 1
		s' : 1
		est : 1
		coupé : 1
		doigt : 2
		eu : 2
		très : 1
		bien : 1
		Après : 1
		poussé : 1
		soeur : 1
		dans : 1
		les : 1
		escaliers : 2

	Liste (triée par fréquence décroissante) du nombre d'occurrences de chaque catégorie : 

		('NOM', 14)
		('VER:pres', 11)
		('PRO:PER', 11)
		('DET:ART', 10)
		('VER:pper', 8)
		('SENT', 4)
		('ADV', 4)
		('NUM', 4)
		('PRO:DEM', 3)
		('PUN', 3)
		('KON', 3)
		('VER:infi', 2)
		('PRO:REL', 2)
		('VER:impf', 2)
		('ADJ', 2)
		('DET:POS', 2)
		('PRO:IND', 1)
		('NAM', 1)
		('PRP', 1)
		('INT', 1)

	Liste (triée par fréquence décroissante) des lemmes et de leurs catégories : 

		(('PRO:PER', 'il'), 7)
		(('VER:pres', 'avoir'), 7)
		(('DET:ART', 'le'), 7)
		(('SENT', '.'), 4)
		(('DET:ART', 'un'), 3)
		(('NOM', 'dimanche'), 3)
		(('VER:pres', 'devoir'), 2)
		(('VER:infi', 'écrire'), 2)
		(('PRO:DEM', 'ce'), 2)
		(('PRO:REL', 'que'), 2)
		(('NOM', 'foi|fois'), 2)
		(('VER:pper', 'écrire'), 2)
		(('NUM', '@card@'), 2)
		(('PUN', '/'), 2)
		(('DET:POS', 'son'), 2)
		(('NOM', 'doigt'), 2)
		(('VER:pper', 'avoir'), 2)
		(('NOM', 'escalier'), 2)
		(('PRO:IND', 'chaque'), 1)
		(('NOM', 'lundi'), 1)
		(('NAM', 'Léon'), 1)
		(('NOM', 'rédaction'), 1)
		(('VER:pper', 'faire'), 1)
		(('PUN', ','), 1)
		(('KON', 'mais'), 1)
		(('ADV', 'ne'), 1)
		(('VER:pres', 'faire'), 1)
		(('ADV', 'rien'), 1)
		(('NUM', 'premier'), 1)
		(('PRO:DEM', 'cela'), 1)
		(('NOM', 'maitresse'), 1)
		(('PRO:PER', 'lui'), 1)
		(('KON', 'que'), 1)
		(('VER:impf', 'être'), 1)
		(('ADV', 'non'), 1)
		(('ADJ', 'suffisant'), 1)
		(('NUM', 'deuxième'), 1)
		(('PRO:PER', 'elle'), 1)
		(('VER:pper', 'mettre'), 1)
		(('PRO:PER', '@ord@'), 1)
		(('VER:impf', 'Mais'), 1)
		(('NOM', 'maman'), 1)
		(('PRO:PER', 'se'), 1)
		(('VER:pres', 'être'), 1)
		(('VER:pper', 'couper'), 1)
		(('ADV', 'très'), 1)
		(('ADJ', 'bien'), 1)
		(('KON', 'après'), 1)
		(('VER:pper', 'pousser'), 1)
		(('NOM', 'sœur'), 1)
		(('PRP', 'dans'), 1)
		(('INT', '@ord@'), 1)

	Richesse lexicale (Type-Token Ratio) : 0.6538461538461539

	Score BLEU : 0.015552213393916822

	Précision : 0.5964912280701754

	Rappel : 0.17708333333333334

	F-mesure : 0.27309236947791166

