Les données suivantes sont issues de l'analyse de la production : prod_CE2_573

Cette production contient : 

	18 forme(s)/token(s)

	18 mot(s)

	14 hapax

	69 caractère(s)

	Une moyenne de 4 caractère(s) par mot

	0 phrase(s)

	16 type(s) de mots dont la distribution fréquentielle est la suivante :

		Il : 1
		était : 1
		une : 1
		fois : 1
		un : 1
		garçon : 1
		qui : 1
		tous : 1
		les : 1
		lundis : 2
		la : 1
		rédaction : 1
		du : 1
		dimanche : 1
		et : 1
		r : 2

	Liste (triée par fréquence décroissante) du nombre d'occurrences de chaque catégorie : 

		('NOM', 8)
		('DET:ART', 4)
		('PRO:PER', 1)
		('VER:impf', 1)
		('PRO:REL', 1)
		('PRO:IND', 1)
		('PRP:det', 1)
		('KON', 1)

	Liste (triée par fréquence décroissante) des lemmes et de leurs catégories : 

		(('DET:ART', 'un'), 2)
		(('DET:ART', 'le'), 2)
		(('NOM', 'lundi'), 2)
		(('NOM', 'r'), 2)
		(('PRO:PER', 'il'), 1)
		(('VER:impf', 'être'), 1)
		(('NOM', 'foi|fois'), 1)
		(('NOM', 'garçon'), 1)
		(('PRO:REL', 'qui'), 1)
		(('PRO:IND', 'tout'), 1)
		(('NOM', 'rédaction'), 1)
		(('PRP:det', 'du'), 1)
		(('NOM', 'dimanche'), 1)
		(('KON', 'et'), 1)

	Richesse lexicale (Type-Token Ratio) : 0.8888888888888888

	Score BLEU : 2.515950719313513e-10

	Précision : 0.8125

	Rappel : 0.06770833333333333

	F-mesure : 0.125

