Les données suivantes sont issues de l'analyse de la production : prod_CE1_305

Cette production contient : 

	63 forme(s)/token(s)

	56 mot(s)

	30 hapax

	207 caractère(s)

	Une moyenne de 4 caractère(s) par mot

	4 phrase(s)

	Une moyenne de 14 mot(s) par phrase

	40 type(s) de mots dont la distribution fréquentielle est la suivante :

		Tous : 1
		les : 1
		lundis : 1
		Léon : 3
		faisait : 3
		de : 1
		la : 2
		rédaction : 1
		ne : 3
		rien : 3
		le : 1
		matin : 1
		il : 4
		quand : 1
		mange : 2
		fait : 1
		deuxième : 1
		fois : 1
		qu' : 1
		c' : 1
		est : 2
		fini : 1
		Un : 1
		jour : 1
		a : 2
		eu : 1
		une : 1
		idée : 1
		Il : 1
		poussé : 1
		sa : 1
		soeur : 1
		dans : 1
		l' : 2
		escalier : 1
		et : 1
		elle : 1
		allée : 1
		à : 1
		hôpital : 1

	Liste (triée par fréquence décroissante) du nombre d'occurrences de chaque catégorie : 

		('NOM', 9)
		('DET:ART', 8)
		('VER:pres', 7)
		('ADV', 6)
		('PRO:PER', 6)
		('SENT', 4)
		('VER:pper', 4)
		('NAM', 3)
		('VER:impf', 3)
		('PRP', 3)
		('PUN', 3)
		('KON', 2)
		('PRO:IND', 1)
		('NUM', 1)
		('PRO:REL', 1)
		('PRO:DEM', 1)
		('DET:POS', 1)

	Liste (triée par fréquence décroissante) des lemmes et de leurs catégories : 

		(('DET:ART', 'le'), 6)
		(('PRO:PER', 'il'), 5)
		(('SENT', '.'), 4)
		(('NAM', 'Léon'), 3)
		(('VER:impf', 'faire'), 3)
		(('ADV', 'ne'), 3)
		(('ADV', 'rien'), 3)
		(('PUN', ','), 3)
		(('VER:pres', 'manger'), 2)
		(('VER:pres', 'être'), 2)
		(('DET:ART', 'un'), 2)
		(('VER:pres', 'avoir'), 2)
		(('PRO:IND', 'tout'), 1)
		(('NOM', 'lundi'), 1)
		(('PRP', 'de'), 1)
		(('NOM', 'rédaction'), 1)
		(('NOM', 'matin'), 1)
		(('KON', 'quand'), 1)
		(('VER:pres', 'faire'), 1)
		(('NUM', 'deuxième'), 1)
		(('NOM', 'foi|fois'), 1)
		(('PRO:REL', 'que'), 1)
		(('PRO:DEM', 'ce'), 1)
		(('VER:pper', 'finir'), 1)
		(('NOM', 'jour'), 1)
		(('VER:pper', 'avoir'), 1)
		(('NOM', 'idée'), 1)
		(('VER:pper', 'pousser'), 1)
		(('DET:POS', 'son'), 1)
		(('NOM', 'sœur'), 1)
		(('PRP', 'dans'), 1)
		(('NOM', 'escalier'), 1)
		(('KON', 'et'), 1)
		(('PRO:PER', 'elle'), 1)
		(('VER:pper', 'aller'), 1)
		(('PRP', 'à'), 1)
		(('NOM', 'hôpital'), 1)

	Richesse lexicale (Type-Token Ratio) : 0.7142857142857143

	Score BLEU : 0.0027673333316312063

	Précision : 0.6904761904761905

	Rappel : 0.15104166666666666

	F-mesure : 0.24786324786324782

