Les données suivantes sont issues de l'analyse de la production : prod_CE1_87

Cette production contient : 

	41 forme(s)/token(s)

	37 mot(s)

	31 hapax

	153 caractère(s)

	Une moyenne de 4 caractère(s) par mot

	4 phrase(s)

	Une moyenne de 9 mot(s) par phrase

	34 type(s) de mots dont la distribution fréquentielle est la suivante :

		Léon : 1
		doit : 1
		raconter : 1
		tous : 1
		les : 1
		lundis : 1
		son : 1
		dimanche : 1
		Il : 2
		déteste : 1
		ça : 1
		Un : 1
		jour : 1
		sa : 1
		maman : 1
		se : 1
		coupa : 1
		le : 2
		doigt : 2
		lundi : 1
		à : 1
		la : 1
		rédaction : 1
		il : 1
		avait : 1
		eu : 1
		une : 1
		très : 1
		bonne : 1
		idée : 1
		faisait : 1
		beaucoup : 1
		de : 1
		bêtises : 1

	Liste (triée par fréquence décroissante) du nombre d'occurrences de chaque catégorie : 

		('NOM', 10)
		('DET:ART', 6)
		('SENT', 4)
		('PRO:PER', 4)
		('VER:pres', 2)
		('DET:POS', 2)
		('PRP', 2)
		('VER:impf', 2)
		('ADV', 2)
		('NAM', 1)
		('VER:infi', 1)
		('PRO:IND', 1)
		('PRO:DEM', 1)
		('VER:simp', 1)
		('VER:pper', 1)
		('ADJ', 1)

	Liste (triée par fréquence décroissante) des lemmes et de leurs catégories : 

		(('DET:ART', 'le'), 4)
		(('SENT', '.'), 4)
		(('PRO:PER', 'il'), 3)
		(('NOM', 'lundi'), 2)
		(('DET:POS', 'son'), 2)
		(('DET:ART', 'un'), 2)
		(('NOM', 'doigt'), 2)
		(('NAM', 'Léon'), 1)
		(('VER:pres', 'devoir'), 1)
		(('VER:infi', 'raconter'), 1)
		(('PRO:IND', 'tout'), 1)
		(('NOM', 'dimanche'), 1)
		(('VER:pres', 'détester'), 1)
		(('PRO:DEM', 'cela'), 1)
		(('NOM', 'jour'), 1)
		(('NOM', 'maman'), 1)
		(('PRO:PER', 'se'), 1)
		(('VER:simp', 'couper'), 1)
		(('PRP', 'à'), 1)
		(('NOM', 'rédaction'), 1)
		(('VER:impf', 'avoir'), 1)
		(('VER:pper', 'avoir'), 1)
		(('ADV', 'très'), 1)
		(('ADJ', 'bon'), 1)
		(('NOM', 'idée'), 1)
		(('VER:impf', 'faire'), 1)
		(('ADV', 'beaucoup'), 1)
		(('PRP', 'de'), 1)
		(('NOM', 'bêtise'), 1)

	Richesse lexicale (Type-Token Ratio) : 0.918918918918919

	Score BLEU : 9.631984709204259e-05

	Précision : 0.7714285714285715

	Rappel : 0.140625

	F-mesure : 0.2378854625550661

