Les données suivantes sont issues de l'analyse de la production : prod_CE1_104

Cette production contient : 

	38 forme(s)/token(s)

	37 mot(s)

	23 hapax

	139 caractère(s)

	Une moyenne de 4 caractère(s) par mot

	1 phrase(s)

	Une moyenne de 37 mot(s) par phrase

	30 type(s) de mots dont la distribution fréquentielle est la suivante :

		Chez : 1
		papi : 1
		et : 2
		mamie : 1
		j' : 1
		ai : 1
		mis : 1
		un : 2
		pot : 1
		de : 2
		fleurs : 2
		il : 2
		est : 2
		tombé : 1
		sur : 1
		une : 1
		personne : 1
		chez : 1
		maman : 1
		elle : 1
		s' : 1
		coupé : 1
		le : 1
		doigt : 1
		avec : 1
		couteau : 2
		y : 1
		avait : 1
		beaucoup : 1
		sang : 1

	Liste (triée par fréquence décroissante) du nombre d'occurrences de chaque catégorie : 

		('NOM', 11)
		('PRP', 6)
		('PRO:PER', 6)
		('DET:ART', 4)
		('VER:pres', 3)
		('VER:pper', 3)
		('KON', 2)
		('VER:impf', 1)
		('ADV', 1)
		('SENT', 1)

	Liste (triée par fréquence décroissante) des lemmes et de leurs catégories : 

		(('DET:ART', 'un'), 3)
		(('PRP', 'chez'), 2)
		(('KON', 'et'), 2)
		(('PRP', 'de'), 2)
		(('NOM', 'fleur'), 2)
		(('PRO:PER', 'il'), 2)
		(('VER:pres', 'être'), 2)
		(('NOM', 'couteau'), 2)
		(('NOM', 'papi'), 1)
		(('NOM', 'mamie'), 1)
		(('PRO:PER', 'je'), 1)
		(('VER:pres', 'avoir'), 1)
		(('VER:pper', 'mettre'), 1)
		(('NOM', 'pot'), 1)
		(('VER:pper', 'tomber'), 1)
		(('PRP', 'sur'), 1)
		(('NOM', 'personne'), 1)
		(('NOM', 'maman'), 1)
		(('PRO:PER', 'elle'), 1)
		(('PRO:PER', 'se'), 1)
		(('VER:pper', 'couper'), 1)
		(('DET:ART', 'le'), 1)
		(('NOM', 'doigt'), 1)
		(('PRP', 'avec'), 1)
		(('PRO:PER', 'y'), 1)
		(('VER:impf', 'avoir'), 1)
		(('ADV', 'beaucoup'), 1)
		(('NOM', 'sang'), 1)
		(('SENT', '.'), 1)

	Richesse lexicale (Type-Token Ratio) : 0.8108108108108109

	Score BLEU : 2.801919169868296e-05

	Précision : 0.4838709677419355

	Rappel : 0.078125

	F-mesure : 0.13452914798206278

