Les données suivantes sont issues de l'analyse de la production : prod_CE1_470

Cette production contient : 

	104 forme(s)/token(s)

	96 mot(s)

	42 hapax

	406 caractère(s)

	Une moyenne de 4 caractère(s) par mot

	2 phrase(s)

	Une moyenne de 48 mot(s) par phrase

	62 type(s) de mots dont la distribution fréquentielle est la suivante :

		C' : 1
		est : 1
		un : 5
		petit : 1
		garçon : 1
		qui : 1
		avait : 2
		parce : 1
		qu' : 1
		il : 8
		ne : 2
		faisait : 1
		jamais : 1
		rien : 1
		les : 1
		dimanches : 1
		Les : 1
		lundis : 1
		racontait : 1
		toujours : 2
		Mais : 1
		lundi : 2
		a : 3
		une : 3
		idée : 2
		dimanche : 2
		poussa : 1
		sa : 1
		soeur : 1
		dans : 1
		l' : 1
		escalier : 2
		autre : 1
		laissa : 1
		pot : 2
		de : 4
		fleurs : 2
		au : 1
		bord : 1
		la : 3
		fenêtre : 1
		en : 1
		espérant : 1
		que : 2
		quand : 1
		le : 2
		tombe : 1
		sur : 1
		tête : 1
		quelqu'un : 1
		et : 1
		puis : 1
		peut : 1
		pas : 1
		y : 1
		remplaçante : 2
		elle : 1
		explique : 1
		maitresse : 2
		fracture : 2
		du : 1
		crâne : 1

	Liste (triée par fréquence décroissante) du nombre d'occurrences de chaque catégorie : 

		('NOM', 26)
		('DET:ART', 16)
		('PRO:PER', 11)
		('ADV', 8)
		('VER:pres', 7)
		('PRP', 7)
		('KON', 6)
		('VER:impf', 5)
		('NUM', 3)
		('ADJ', 2)
		('PUN', 2)
		('SENT', 2)
		('VER:simp', 2)
		('PRP:det', 2)
		('PRO:DEM', 1)
		('PRO:REL', 1)
		('DET:POS', 1)
		('VER:ppre', 1)
		('PRO:IND', 1)

	Liste (triée par fréquence décroissante) des lemmes et de leurs catégories : 

		(('DET:ART', 'un'), 8)
		(('PRO:PER', 'il'), 8)
		(('DET:ART', 'le'), 8)
		(('PRP', 'de'), 4)
		(('NUM', '@card@'), 3)
		(('KON', 'que'), 3)
		(('NOM', 'dimanche'), 3)
		(('NOM', 'lundi'), 3)
		(('VER:pres', 'avoir'), 3)
		(('VER:impf', 'avoir'), 2)
		(('PUN', '/'), 2)
		(('ADV', 'ne'), 2)
		(('SENT', '.'), 2)
		(('ADV', 'toujours'), 2)
		(('NOM', 'idée'), 2)
		(('NOM', 'escalier'), 2)
		(('NOM', 'pot'), 2)
		(('NOM', 'fleur'), 2)
		(('NOM', 'remplaçant'), 2)
		(('NOM', 'maitresse'), 2)
		(('NOM', 'fracture'), 2)
		(('PRO:DEM', 'ce'), 1)
		(('VER:pres', 'être'), 1)
		(('ADJ', 'petit'), 1)
		(('NOM', 'garçon'), 1)
		(('PRO:REL', 'qui'), 1)
		(('KON', 'parce'), 1)
		(('VER:impf', 'faire'), 1)
		(('ADV', 'jamais'), 1)
		(('ADV', 'rien'), 1)
		(('VER:impf', 'raconter'), 1)
		(('PRO:PER', '@ord@'), 1)
		(('VER:impf', 'Mais'), 1)
		(('VER:simp', 'pousser'), 1)
		(('DET:POS', 'son'), 1)
		(('NOM', 'sœur'), 1)
		(('PRP', 'dans'), 1)
		(('ADJ', 'autre'), 1)
		(('VER:simp', 'laisser'), 1)
		(('PRP:det', 'au'), 1)
		(('NOM', 'bord'), 1)
		(('NOM', 'fenêtre'), 1)
		(('PRP', 'en'), 1)
		(('VER:ppre', 'espérer'), 1)
		(('KON', 'quand'), 1)
		(('VER:pres', 'tomber'), 1)
		(('PRP', 'sur'), 1)
		(('NOM', 'tête'), 1)
		(('PRO:IND', "quelqu'un"), 1)
		(('KON', 'et'), 1)
		(('ADV', 'puis'), 1)
		(('VER:pres', 'pouvoir'), 1)
		(('ADV', 'pas'), 1)
		(('PRO:PER', 'y'), 1)
		(('PRO:PER', 'elle'), 1)
		(('VER:pres', 'expliquer'), 1)
		(('PRP:det', 'du'), 1)
		(('NOM', 'crâne'), 1)

	Richesse lexicale (Type-Token Ratio) : 0.6458333333333334

	Score BLEU : 0.03144346189232179

	Précision : 0.5522388059701493

	Rappel : 0.19270833333333334

	F-mesure : 0.28571428571428575

