Les données suivantes sont issues de l'analyse de la production : prod_CE1_84

Cette production contient : 

	86 forme(s)/token(s)

	80 mot(s)

	32 hapax

	307 caractère(s)

	Une moyenne de 4 caractère(s) par mot

	1 phrase(s)

	Une moyenne de 80 mot(s) par phrase

	51 type(s) de mots dont la distribution fréquentielle est la suivante :

		Léo : 2
		tous : 1
		les : 1
		jours : 1
		il : 4
		a : 4
		une : 2
		rédaction : 1
		et : 2
		souvent : 1
		un : 4
		C : 1
		moins : 1
		mais : 1
		jour : 1
		idée : 1
		comme : 2
		pousser : 1
		sa : 1
		soeur : 1
		dans : 2
		l' : 2
		escalier : 1
		elle : 1
		va : 1
		à : 2
		hôpital : 2
		mettre : 2
		de : 4
		la : 4
		poudre : 1
		lessive : 1
		tasse : 1
		papa : 2
		failli : 1
		mourir : 1
		pour : 1
		cause : 1
		d' : 2
		intoxication : 2
		aussi : 1
		pot : 1
		sur : 2
		le : 1
		rebord : 1
		fenêtre : 1
		en : 1
		espérant : 1
		que : 2
		tête : 1
		passant : 1

	Liste (triée par fréquence décroissante) du nombre d'occurrences de chaque catégorie : 

		('NOM', 21)
		('PRP', 14)
		('DET:ART', 13)
		('KON', 7)
		('PRO:PER', 5)
		('VER:pres', 5)
		('PUN:cit', 5)
		('VER:infi', 4)
		('ADV', 3)
		('NAM', 2)
		('NUM', 2)
		('PRO:IND', 1)
		('DET:POS', 1)
		('VER:pper', 1)
		('VER:ppre', 1)
		('SENT', 1)

	Liste (triée par fréquence décroissante) des lemmes et de leurs catégories : 

		(('DET:ART', 'le'), 8)
		(('PRP', 'de'), 6)
		(('DET:ART', 'un'), 5)
		(('PUN:cit', '"'), 5)
		(('PRO:PER', 'il'), 4)
		(('VER:pres', 'avoir'), 4)
		(('NAM', 'Léo'), 2)
		(('NOM', 'jour'), 2)
		(('KON', 'et'), 2)
		(('KON', 'comme'), 2)
		(('PRP', 'dans'), 2)
		(('PRP', 'à'), 2)
		(('NOM', 'hôpital'), 2)
		(('VER:infi', 'mettre'), 2)
		(('NOM', 'papa'), 2)
		(('NOM', 'intoxication'), 2)
		(('PRP', 'sur'), 2)
		(('KON', 'que'), 2)
		(('PRO:IND', 'tout'), 1)
		(('NOM', 'rédaction'), 1)
		(('ADV', 'souvent'), 1)
		(('NUM', 'un'), 1)
		(('NUM', 'C'), 1)
		(('ADV', 'moins'), 1)
		(('KON', 'mais'), 1)
		(('NOM', 'idée'), 1)
		(('VER:infi', 'pousser'), 1)
		(('DET:POS', 'son'), 1)
		(('NOM', 'sœur'), 1)
		(('NOM', 'escalier'), 1)
		(('PRO:PER', 'elle'), 1)
		(('VER:pres', 'aller'), 1)
		(('NOM', 'poudre'), 1)
		(('NOM', 'lessive'), 1)
		(('NOM', 'tasse'), 1)
		(('VER:pper', 'faillir'), 1)
		(('VER:infi', 'mourir'), 1)
		(('PRP', 'pour'), 1)
		(('NOM', 'cause'), 1)
		(('ADV', 'aussi'), 1)
		(('NOM', 'pot'), 1)
		(('NOM', 'rebord'), 1)
		(('NOM', 'fenêtre'), 1)
		(('PRP', 'en'), 1)
		(('VER:ppre', 'espérer'), 1)
		(('NOM', 'tête'), 1)
		(('NOM', 'passant'), 1)
		(('SENT', '.'), 1)

	Richesse lexicale (Type-Token Ratio) : 0.6375

	Score BLEU : 0.012899223724626395

	Précision : 0.5660377358490566

	Rappel : 0.15625

	F-mesure : 0.24489795918367344

