Les données suivantes sont issues de l'analyse de la production : prod_CE1_274

Cette production contient : 

	31 forme(s)/token(s)

	29 mot(s)

	17 hapax

	101 caractère(s)

	Une moyenne de 3 caractère(s) par mot

	2 phrase(s)

	Une moyenne de 14 mot(s) par phrase

	22 type(s) de mots dont la distribution fréquentielle est la suivante :

		La : 1
		maîtresse : 1
		de : 2
		Léo : 1
		est : 1
		à : 1
		l' : 1
		hôpital : 1
		Du : 1
		coup : 1
		la : 1
		remplaçante : 1
		et : 3
		papa : 1
		a : 3
		bu : 1
		du : 1
		lait : 1
		il : 1
		failli : 1
		mourir : 2
		maman : 2

	Liste (triée par fréquence décroissante) du nombre d'occurrences de chaque catégorie : 

		('NOM', 8)
		('VER:pres', 4)
		('DET:ART', 3)
		('PRP', 3)
		('KON', 3)
		('SENT', 2)
		('PRP:det', 2)
		('VER:pper', 2)
		('VER:infi', 2)
		('NAM', 1)
		('PRO:PER', 1)

	Liste (triée par fréquence décroissante) des lemmes et de leurs catégories : 

		(('DET:ART', 'le'), 3)
		(('KON', 'et'), 3)
		(('VER:pres', 'avoir'), 3)
		(('SENT', '.'), 2)
		(('PRP', 'de'), 2)
		(('PRP:det', 'du'), 2)
		(('VER:infi', 'mourir'), 2)
		(('NOM', 'maman'), 2)
		(('NOM', 'maître|maîtresse'), 1)
		(('NAM', 'Léo'), 1)
		(('VER:pres', 'être'), 1)
		(('PRP', 'à'), 1)
		(('NOM', 'hôpital'), 1)
		(('NOM', 'coup'), 1)
		(('NOM', 'remplaçant'), 1)
		(('NOM', 'papa'), 1)
		(('VER:pper', 'boire'), 1)
		(('NOM', 'lait'), 1)
		(('PRO:PER', 'il'), 1)
		(('VER:pper', 'faillir'), 1)

	Richesse lexicale (Type-Token Ratio) : 0.7586206896551724

	Score BLEU : 2.6883570526389343e-06

	Précision : 0.5652173913043478

	Rappel : 0.06770833333333333

	F-mesure : 0.12093023255813952

