Les données suivantes sont issues de l'analyse de la production : prod_CE1_558

Cette production contient : 

	18 forme(s)/token(s)

	18 mot(s)

	14 hapax

	65 caractère(s)

	Une moyenne de 4 caractère(s) par mot

	0 phrase(s)

	16 type(s) de mots dont la distribution fréquentielle est la suivante :

		Tous : 1
		les : 1
		dimanches : 1
		Léon : 1
		a : 1
		une : 1
		rédaction : 1
		à : 1
		faire : 1
		pour : 1
		l' : 1
		école : 2
		s' : 1
		il : 1
		ne : 1
		le : 2

	Liste (triée par fréquence décroissante) du nombre d'occurrences de chaque catégorie : 

		('NOM', 4)
		('DET:ART', 3)
		('PRO:PER', 3)
		('PRP', 2)
		('PRO:IND', 1)
		('NAM', 1)
		('VER:pres', 1)
		('VER:infi', 1)
		('KON', 1)
		('ADV', 1)

	Liste (triée par fréquence décroissante) des lemmes et de leurs catégories : 

		(('DET:ART', 'le'), 2)
		(('NOM', 'école'), 2)
		(('PRO:PER', 'le'), 2)
		(('PRO:IND', 'tout'), 1)
		(('NOM', 'dimanche'), 1)
		(('NAM', 'Léon'), 1)
		(('VER:pres', 'avoir'), 1)
		(('DET:ART', 'un'), 1)
		(('NOM', 'rédaction'), 1)
		(('PRP', 'à'), 1)
		(('VER:infi', 'faire'), 1)
		(('PRP', 'pour'), 1)
		(('KON', 'si'), 1)
		(('PRO:PER', 'il'), 1)
		(('ADV', 'ne'), 1)

	Richesse lexicale (Type-Token Ratio) : 0.8888888888888888

	Score BLEU : 2.128881377880665e-10

	Précision : 0.625

	Rappel : 0.052083333333333336

	F-mesure : 0.09615384615384615

