Les données suivantes sont issues de l'analyse de la production : prod_CE2_551

Cette production contient : 

	16 forme(s)/token(s)

	16 mot(s)

	14 hapax

	54 caractère(s)

	Une moyenne de 3 caractère(s) par mot

	0 phrase(s)

	15 type(s) de mots dont la distribution fréquentielle est la suivante :

		Le : 1
		petit : 1
		garçon : 1
		met : 1
		un : 1
		pot : 1
		à : 1
		la : 1
		fenêtre : 1
		et : 1
		va : 1
		le : 1
		faire : 1
		tomber : 1
		sur : 2

	Liste (triée par fréquence décroissante) du nombre d'occurrences de chaque catégorie : 

		('NOM', 4)
		('DET:ART', 3)
		('PRP', 3)
		('VER:pres', 2)
		('ADJ', 1)
		('KON', 1)
		('PRO:PER', 1)
		('VER:infi', 1)

	Liste (triée par fréquence décroissante) des lemmes et de leurs catégories : 

		(('DET:ART', 'le'), 2)
		(('PRP', 'sur'), 2)
		(('ADJ', 'petit'), 1)
		(('NOM', 'garçon'), 1)
		(('VER:pres', 'mettre'), 1)
		(('DET:ART', 'un'), 1)
		(('NOM', 'pot'), 1)
		(('PRP', 'à'), 1)
		(('NOM', 'fenêtre'), 1)
		(('KON', 'et'), 1)
		(('VER:pres', 'aller'), 1)
		(('PRO:PER', 'le'), 1)
		(('VER:infi', 'faire'), 1)
		(('NOM', 'tomber'), 1)

	Richesse lexicale (Type-Token Ratio) : 0.9375

	Score BLEU : 1.2629274431388857e-11

	Précision : 0.6

	Rappel : 0.046875

	F-mesure : 0.08695652173913043

